timestamp,event_type,data
"2025-04-21T15:56:34.175Z","scroll","{""scrollY"":10}"
"2025-04-21T15:56:34.186Z","scroll","{""scrollY"":49}"
"2025-04-21T15:56:34.203Z","scroll","{""scrollY"":124}"
"2025-04-21T15:56:34.219Z","scroll","{""scrollY"":173}"
"2025-04-21T15:56:34.236Z","scroll","{""scrollY"":211}"
"2025-04-21T15:56:34.253Z","scroll","{""scrollY"":213}"
"2025-04-21T15:56:34.328Z","scroll","{""scrollY"":301}"
"2025-04-21T15:56:34.336Z","scroll","{""scrollY"":306}"
"2025-04-21T15:56:34.353Z","scroll","{""scrollY"":317}"
"2025-04-21T15:56:34.371Z","scroll","{""scrollY"":327}"
"2025-04-21T15:56:34.387Z","scroll","{""scrollY"":336}"
"2025-04-21T15:56:34.403Z","scroll","{""scrollY"":344}"
"2025-04-21T15:56:34.420Z","scroll","{""scrollY"":351}"
"2025-04-21T15:56:34.436Z","scroll","{""scrollY"":358}"
"2025-04-21T15:56:34.452Z","scroll","{""scrollY"":364}"
"2025-04-21T15:56:34.469Z","scroll","{""scrollY"":370}"
"2025-04-21T15:56:34.486Z","scroll","{""scrollY"":376}"
"2025-04-21T15:56:34.503Z","scroll","{""scrollY"":381}"
"2025-04-21T15:56:34.519Z","scroll","{""scrollY"":386}"
"2025-04-21T15:56:34.536Z","scroll","{""scrollY"":391}"
"2025-04-21T15:56:34.553Z","scroll","{""scrollY"":395}"
"2025-04-21T15:56:34.570Z","scroll","{""scrollY"":400}"
"2025-04-21T15:56:34.587Z","scroll","{""scrollY"":404}"
"2025-04-21T15:56:34.604Z","scroll","{""scrollY"":408}"
"2025-04-21T15:56:34.620Z","scroll","{""scrollY"":411}"
"2025-04-21T15:56:34.636Z","scroll","{""scrollY"":415}"
"2025-04-21T15:56:34.653Z","scroll","{""scrollY"":418}"
"2025-04-21T15:56:34.670Z","scroll","{""scrollY"":422}"
"2025-04-21T15:56:34.687Z","scroll","{""scrollY"":425}"
"2025-04-21T15:56:34.703Z","scroll","{""scrollY"":428}"
"2025-04-21T15:56:34.719Z","scroll","{""scrollY"":430}"
"2025-04-21T15:56:34.735Z","scroll","{""scrollY"":433}"
"2025-04-21T15:56:34.752Z","scroll","{""scrollY"":436}"
"2025-04-21T15:56:34.769Z","scroll","{""scrollY"":438}"
"2025-04-21T15:56:34.786Z","scroll","{""scrollY"":441}"
"2025-04-21T15:56:34.802Z","scroll","{""scrollY"":443}"
"2025-04-21T15:56:34.819Z","scroll","{""scrollY"":445}"
"2025-04-21T15:56:34.836Z","scroll","{""scrollY"":447}"
"2025-04-21T15:56:34.852Z","scroll","{""scrollY"":448}"
"2025-04-21T15:56:36.170Z","xhr","{""method"":""POST"",""url"":""/forms/d/e/1FAIpQLSfImv5MrBcmICepZRjGk7ydY34ep4o63EXU8VnXd1CafAw6QA/font/getmetadata?resourcekey=0-ZjFNIaLtY9l_GUuzY9g7-A""}"
"2025-04-21T15:56:36.320Z","click","{""tag"":""INPUT"",""id"":"""",""classes"":""whsOnd zHQkBf"",""text"":""""}"
"2025-04-21T15:56:36.557Z","scroll","{""scrollY"":466}"
"2025-04-21T15:56:36.568Z","scroll","{""scrollY"":515}"
"2025-04-21T15:56:36.585Z","scroll","{""scrollY"":560}"
"2025-04-21T15:56:36.602Z","scroll","{""scrollY"":629}"
"2025-04-21T15:56:36.618Z","scroll","{""scrollY"":655}"
"2025-04-21T15:56:36.635Z","scroll","{""scrollY"":707}"
"2025-04-21T15:56:36.669Z","scroll","{""scrollY"":728}"
"2025-04-21T15:56:36.686Z","scroll","{""scrollY"":743}"
"2025-04-21T15:56:36.703Z","scroll","{""scrollY"":751}"
"2025-04-21T15:56:38.794Z","click","{""tag"":""DIV"",""id"":"""",""classes"":""SG0AAe"",""text"":""2025\n2026\n2027\n2028\n2029""}"
"2025-04-21T15:56:40.438Z","xhr","{""method"":""POST"",""url"":""/forms/d/e/1FAIpQLSfImv5MrBcmICepZRjGk7ydY34ep4o63EXU8VnXd1CafAw6QA/naLogImpressions?resourcekey=0-ZjFNIaLtY9l_GUuzY9g7-A""}"
"2025-04-21T15:56:40.442Z","click","{""tag"":""DIV"",""id"":"""",""classes"":""AB7Lab Id5V1"",""text"":""""}"
"2025-04-21T15:56:40.447Z","fetch","{""url"":""https://play.google.com/log?format=json&hasfast=true&authuser=0""}"
"2025-04-21T15:56:41.366Z","xhr","{""method"":""POST"",""url"":""/forms/d/e/1FAIpQLSfImv5MrBcmICepZRjGk7ydY34ep4o63EXU8VnXd1CafAw6QA/font/getmetadata?resourcekey=0-ZjFNIaLtY9l_GUuzY9g7-A""}"

Test Outcome: Passed
