timestamp,event_type,data
"2025-04-20T02:59:57.583Z","fetch","{""url"":""//www.youtube.com/api/stats/qoe?fmt=397&afmt=251&cpn=9FRX99hZP3-jxR0-&el=shortspage&ns=yt&fexp=v1%2C23986033%2C18611%2C434717%2C127326%2C133212%2C14625955%2C11684381%2C53408%2C9105%2C18310%2C4420%2C2821%2C78212%2C8479%2C19339%2C18644%2C14869%2C47210%2C15124%2C65%2C13526%2C391%2C23871%2C2633%2C9252%2C3479%2C690%2C1829%2C1562%2C8949%2C9224%2C13982%2C7703%2C2821%2C1396%2C3259%2C2%2C1900%2C2624%2C3296%2C10509%2C293%2C2596%2C69%2C4462%2C3264%2C5183%2C757%2C111%2C814%2C1152%2C3466%2C935%2C1513%2C3056%2C486%2C2634%2C2699%2C454%2C1839%2C1319%2C1205%2C573%2C1911%2C770%2C87&cl=748101193&seq=3&docid=kDwBRM28JDY&ei=I2MEaP6gJM7KssUPueOvwAc&event=streamingstats&plid=AAYzLPG-J8w5lFET&sdetail=p%3A%2F&sourceid=y&cbr=Chrome&cbrver=135.0.0.0&c=WEB&cver=2.20250417.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&ctmp=noVp9enc:t.10313;&cmt=10.314:1.254,10.316:0.000,10.322:0.000,10.324:0.000&vps=10.314:PA,10.316:N,10.322:SU,10.324:SU&bat=10.324:0.29:1&bh=10.324:0.000&qclc=ChA5RlJYOTloWlAzLWp4UjAtEAMaDENnSUlEQSUzRCUzRA""}"
"2025-04-20T02:59:57.584Z","xhr","{""method"":""GET"",""url"":""//www.youtube.com/api/stats/watchtime?ns=yt&el=shortspage&cpn=9FRX99hZP3-jxR0-&ver=2&cmt=0&fmt=397&fs=0&rt=10.325&euri=https%3A%2F%2Fwww.youtube.com%2Fshorts%2FkDwBRM28JDY&lact=576&cl=748101193&state=paused&volume=100&cbr=Chrome&cbrver=135.0.0.0&c=WEB&cver=2.20250417.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&final=1&delay=4&hl=en_US&cr=IN&len=11.821&afmt=251&idpj=-1&ldpj=-1&st=0&et=0&muted=0&docid=kDwBRM28JDY&ei=I2MEaP6gJM7KssUPueOvwAc&plid=AAYzLPG-J8w5lFET&referrer=https%3A%2F%2Fwww.youtube.com%2F&sdetail=p%3A%2F&sourceid=y&of=_qCnwGk-KWlmu42OAuiBCg&vm=CAEQABgEOjJBSHFpSlRKNUkteFp4RzZyY1NEbUp6akhWV0FOOEVyNGQ0dkFhZi1vc2cxYkQxNkp6Z2JTQUZVQTZSU3F5SkJTM1RMVE5yd1dPaE4wUVk1R1RRa0lYZjQwZUZEQWsxTzhpTTFBMG1LRkJGN1hLMTNOTHFleGpneC1SZkswbTdNcjFYSHNVLTA""}"
"2025-04-20T02:59:57.590Z","fetch","{""url"":{}}"
"2025-04-20T02:59:57.613Z","scroll","{""scrollY"":0}"
"2025-04-20T02:59:57.657Z","fetch","{""url"":""//www.youtube.com/api/stats/qoe?fmt=398&afmt=251&cpn=HVTNx1Hh4U0YyQvo&el=shortspage&ns=yt&fexp=v1%2C23986033%2C18611%2C434717%2C127326%2C133212%2C14625955%2C11684381%2C53408%2C9105%2C18310%2C4420%2C2821%2C78212%2C8479%2C19339%2C18644%2C14869%2C47210%2C15124%2C65%2C13526%2C391%2C23871%2C2633%2C9252%2C3479%2C690%2C1829%2C1562%2C8949%2C9224%2C13982%2C7703%2C2821%2C1396%2C3259%2C2%2C1900%2C2624%2C3296%2C10509%2C293%2C2596%2C69%2C4462%2C3264%2C5183%2C757%2C111%2C814%2C1152%2C3466%2C935%2C1513%2C3056%2C486%2C2634%2C2699%2C454%2C1839%2C1319%2C1205%2C573%2C1911%2C770%2C87&cl=748101193&seq=1&docid=gCxA902a7xQ&ei=LmMEaJLOBu2EssUP8-Wm8A0&event=streamingstats&plid=AAYzLPJesdON3kY0&sdetail=p%3A%2Fshorts%2FkDwBRM28JDY&sourceid=y&cbr=Chrome&cbrver=135.0.0.0&c=WEB&cver=2.20250417.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&vps=0.000:N,0.007:B,0.070:B,0.070:B&cat=streaming,sabr&ctmp=esfw:usbc.1;hsu.1&cmt=0.007:0.000,0.070:0.000&afs=0.070:251;CggKA2RyYxIBMQ::i:CAIoAQ&vfs=0.070:398:398::r:CAIoAQ&view=0.070:315:560:2&bwm=0.070:1616:0.066&bwe=0.070:1901918&bat=0.070:0.29:1&vis=0.070:0&bh=0.070:0.000&qclc=ChBIVlROeDFIaDRVMFl5UXZvEAEaDENnSUlEQSUzRCUzRA""}"
"2025-04-20T02:59:57.687Z","xhr","{""method"":""POST"",""url"":""/youtubei/v1/log_event?alt=json""}"
"2025-04-20T02:59:57.779Z","xhr","{""method"":""GET"",""url"":""//www.youtube.com/api/stats/playback?ns=yt&el=shortspage&cpn=HVTNx1Hh4U0YyQvo&ver=2&cmt=0.016&fmt=398&fs=0&rt=0.192&euri=https%3A%2F%2Fwww.youtube.com%2Fshorts%2FkDwBRM28JDY&lact=771&cl=748101193&mos=0&volume=100&cbr=Chrome&cbrver=135.0.0.0&c=WEB&cver=2.20250417.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&delay=4&hl=en_US&cr=IN&len=7.781&fexp=v1%2C23986033%2C18611%2C434717%2C127326%2C133212%2C14625955%2C11684381%2C53408%2C9105%2C18310%2C4420%2C2821%2C78212%2C8479%2C19339%2C18644%2C14869%2C47210%2C15124%2C65%2C13526%2C391%2C23871%2C2633%2C9252%2C3479%2C690%2C1829%2C1562%2C8949%2C9224%2C13982%2C7703%2C2821%2C1396%2C3259%2C2%2C1900%2C2624%2C3296%2C10509%2C293%2C2596%2C69%2C4462%2C3264%2C5183%2C757%2C111%2C814%2C1152%2C3466%2C935%2C1513%2C3056%2C486%2C2634%2C2699%2C454%2C1839%2C1319%2C1205%2C573%2C1911%2C770%2C87&rtn=9&afmt=251&muted=0&docid=gCxA902a7xQ&ei=LmMEaJLOBu2EssUP8-Wm8A0&plid=AAYzLPJesdON3kY0&referrer=https%3A%2F%2Fwww.youtube.com%2Fshorts%2FkDwBRM28JDY&sdetail=p%3A%2Fshorts%2FkDwBRM28JDY&sourceid=y&of=Zr6UD2hXASR2A3kMLxQdTQ&vm=CAEQABgEOjJBSHFpSlRJcVZuM01ydHAzVURmUTdtLWljQXhTZktXOFBlQlFjMDhjQ09ESFFTam1pQWJTQUZVQTZSUUJPZnU3Z0VjbDh0eDJFWW1oSGhVYzZ6OXRUTHc4YjdyenFKdzJwZXRPbHFuMEZYTGtGZWdPM3UtdF9zcTB0WWkxSUY1cnlPQ2dlZmc""}"
"2025-04-20T02:59:57.780Z","fetch","{""url"":""https://www.youtube.com/ptracking?html5=1&video_id=gCxA902a7xQ&cpn=HVTNx1Hh4U0YyQvo&ei=LmMEaJLOBu2EssUP8-Wm8A0&ptk=youtube_single&oid=rJvWXZQLAWp00eZI1AISFg&ptchn=wkUbF1280mVqtT3_Y2anDA&pltype=content""}"
"2025-04-20T02:59:58.789Z","xhr","{""method"":""POST"",""url"":""/api/stats/atr?ns=yt&el=shortspage&cpn=HVTNx1Hh4U0YyQvo&ver=2&cmt=1.001&fmt=398&fs=0&rt=1.196&euri=https%3A%2F%2Fwww.youtube.com%2Fshorts%2FkDwBRM28JDY&lact=458&cl=748101193&mos=0&volume=100&cbr=Chrome&cbrver=135.0.0.0&c=WEB&cver=2.20250417.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&delay=4&hl=en_US&cr=IN&len=7.781&fexp=v1%2C23986033%2C18611%2C434717%2C127326%2C133212%2C14625955%2C11684381%2C53408%2C9105%2C18310%2C4420%2C2821%2C78212%2C8479%2C19339%2C18644%2C14869%2C47210%2C15124%2C65%2C13526%2C391%2C23871%2C2633%2C9252%2C3479%2C690%2C1829%2C1562%2C8949%2C9224%2C13982%2C7703%2C2821%2C1396%2C3259%2C2%2C1900%2C2624%2C3296%2C10509%2C293%2C2596%2C69%2C4462%2C3264%2C5183%2C757%2C111%2C814%2C1152%2C3466%2C935%2C1513%2C3056%2C486%2C2634%2C2699%2C454%2C1839%2C1319%2C1205%2C573%2C1911%2C770%2C87&afmt=251&muted=0&docid=gCxA902a7xQ&ei=LmMEaJLOBu2EssUP8-Wm8A0&plid=AAYzLPJesdON3kY0&vm=CAEQABgEOjJBSHFpSlRJcVZuM01ydHAzVURmUTdtLWljQXhTZktXOFBlQlFjMDhjQ09ESFFTam1pQWJTQUZVQTZSUUJPZnU3Z0VjbDh0eDJFWW1oSGhVYzZ6OXRUTHc4YjdyenFKdzJwZXRPbHFuMEZYTGtGZWdPM3UtdF9zcTB0WWkxSUY1cnlPQ2dlZmc""}"
"2025-04-20T02:59:58.795Z","fetch","{""url"":{}}"
"2025-04-20T02:59:58.977Z","fetch","{""url"":{}}"
"2025-04-20T02:59:59.278Z","fetch","{""url"":""//www.youtube.com/api/stats/qoe?fmt=788&afmt=251&cpn=v67jSJwJywns04oS&el=shortspage&ns=yt&fexp=v1%2C23986033%2C18611%2C434717%2C127326%2C133212%2C14625955%2C11684381%2C53408%2C9105%2C18310%2C4420%2C2821%2C78212%2C8479%2C19339%2C18644%2C14869%2C47210%2C15124%2C65%2C13526%2C391%2C23871%2C2633%2C9252%2C3479%2C690%2C1829%2C1562%2C8949%2C9224%2C13982%2C7703%2C2821%2C1396%2C3259%2C2%2C1900%2C2624%2C3296%2C10509%2C293%2C2596%2C69%2C4462%2C3264%2C5183%2C757%2C111%2C814%2C1152%2C3466%2C935%2C1513%2C3056%2C486%2C2634%2C2699%2C454%2C1839%2C1319%2C1205%2C573%2C1911%2C770%2C87&cl=748101193&seq=1&docid=sEKYtxnpAP4&ei=L2MEaI-uI7HNssUPsu2HOA&event=streamingstats&plid=AAYzLPJ1LqvEfAgg&sdetail=p%3A%2Fshorts%2FgCxA902a7xQ&sourceid=y&cbr=Chrome&cbrver=135.0.0.0&c=WEB&cver=2.20250417.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&vps=0.000:N,0.004:SU,0.304:SU&cat=prefetch,streaming&ctmp=esfw:usbc.1;hsu.1&cmt=0.004:0.000,0.304:0.000&afs=0.304:251;CggKA2RyYxIBMQ::i:CAMoAQ&vfs=0.304:788:398::r:CAMoAQ&view=0.304:315:560:2&bwm=0.304:720664:0.300&bwe=0.304:2789615&bat=0.304:0.29:1&vis=0.304:0&bh=0.304:0.000&qclc=ChB2NjdqU0p3Snl3bnMwNG9TEAEaDENnSUlEQSUzRCUzRA""}"
"2025-04-20T03:00:06.614Z","xhr","{""method"":""GET"",""url"":""//www.youtube.com/api/stats/watchtime?ns=yt&el=shortspage&cpn=HVTNx1Hh4U0YyQvo&ver=2&cmt=0.829&fmt=398&fs=0&rt=9.026&euri=https%3A%2F%2Fwww.youtube.com%2Fshorts%2FkDwBRM28JDY&lact=8287&cl=748101193&state=playing&volume=100%2C100%2C100&cbr=Chrome&cbrver=135.0.0.0&c=WEB&cver=2.20250417.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&delay=4&hl=en_US&cr=IN&len=7.781&rtn=19&afmt=251&idpj=-2&ldpj=-39&dtm=1&rti=9&st=0%2C1.799%2C0&et=1.799%2C7.781%2C0.829&pe=0%2C0%2C1&muted=0%2C0%2C0&vis=0%2C3%2C3&docid=gCxA902a7xQ&ei=LmMEaJLOBu2EssUP8-Wm8A0&plid=AAYzLPJesdON3kY0&referrer=https%3A%2F%2Fwww.youtube.com%2Fshorts%2FkDwBRM28JDY&sdetail=p%3A%2Fshorts%2FkDwBRM28JDY&sourceid=y&of=Zr6UD2hXASR2A3kMLxQdTQ&vm=CAEQABgEOjJBSHFpSlRJcVZuM01ydHAzVURmUTdtLWljQXhTZktXOFBlQlFjMDhjQ09ESFFTam1pQWJTQUZVQTZSUUJPZnU3Z0VjbDh0eDJFWW1oSGhVYzZ6OXRUTHc4YjdyenFKdzJwZXRPbHFuMEZYTGtGZWdPM3UtdF9zcTB0WWkxSUY1cnlPQ2dlZmc""}"
"2025-04-20T03:00:07.609Z","fetch","{""url"":""//www.youtube.com/api/stats/qoe?fmt=398&afmt=251&cpn=HVTNx1Hh4U0YyQvo&el=shortspage&ns=yt&fexp=v1%2C23986033%2C18611%2C434717%2C127326%2C133212%2C14625955%2C11684381%2C53408%2C9105%2C18310%2C4420%2C2821%2C78212%2C8479%2C19339%2C18644%2C14869%2C47210%2C15124%2C65%2C13526%2C391%2C23871%2C2633%2C9252%2C3479%2C690%2C1829%2C1562%2C8949%2C9224%2C13982%2C7703%2C2821%2C1396%2C3259%2C2%2C1900%2C2624%2C3296%2C10509%2C293%2C2596%2C69%2C4462%2C3264%2C5183%2C757%2C111%2C814%2C1152%2C3466%2C935%2C1513%2C3056%2C486%2C2634%2C2699%2C454%2C1839%2C1319%2C1205%2C573%2C1911%2C770%2C87&cl=748101193&seq=2&docid=gCxA902a7xQ&ei=LmMEaJLOBu2EssUP8-Wm8A0&event=streamingstats&plid=AAYzLPJesdON3kY0&sdetail=p%3A%2Fshorts%2FkDwBRM28JDY&sourceid=y&cbr=Chrome&cbrver=135.0.0.0&c=WEB&cver=2.20250417.01.00&cplayer=UNIPLAYER&cos=Windows&cosver=10.0&cplatform=DESKTOP&user_intent=0&bh=0.190:2.450,2.018:7.767,2.018:7.767,8.129:7.767,10.020:7.767&vps=0.190:PL,8.129:S:ss.104,8.139:B,8.404:PL,10.020:PL&bwm=2.018:812146:0.272&bwe=2.018:2789615,2.018:2789615,8.129:2789615,10.020:2789615&bat=2.018:0.29:1,2.018:0.29:1,8.129:0.29:1,10.020:0.29:1&vis=2.018:3&df=10.020:6&qclc=ChBIVlROeDFIaDRVMFl5UXZvEAIaDENnSUlEQSUzRCUzRA""}"
